Transaction_ID,Date,Year,Day_Of_Week,Quarter,Store_ID,Store_Type,Region,City,Product_ID,Product_Category,Product_Subcategory,Brand,Units_Sold,Unit_Price,Discount_Percent,Promotion,Holiday,Inventory_Level,Competitor_Price,Customer_Footfall,Marketing_Spend,Online_Orders,Returns,Customer_Satisfaction,Sales_Amount,Demand_Level
305281,19-12-2024,2024,Thursday,4,ST096,Supermarket,East,Phoenix,PR0473,Beauty,Makeup,Zenith,19,75.81,10,Yes,No,617,91.46,512,3188.57,146,0,3.56,1296.35,Medium
324319,19-12-2024,2024,Thursday,4,ST065,Online Store,Central,Los Angeles,PR0003,Clothing,Kids,UrbanCo,31,43.22,25,Yes,No,631,49.12,276,2814.62,312,0,3.78,1004.86,Medium
313612,19-12-2024,2024,Thursday,4,ST072,Supermarket,West,Houston,PR0179,Electronics,Audio,PrimePlus,19,446.17,0,Yes,No,430,358.69,810,4351.5,110,2,3.65,7584.89,Very High
321216,19-12-2024,2024,Thursday,4,ST009,Supermarket,East,Seattle,PR0339,Electronics,Accessories,ValueMax,30,301.01,0,No,No,564,295.41,771,3182.46,65,1,3.37,8729.29,Very High
309599,19-12-2024,2024,Thursday,4,ST095,Supermarket,West,Chicago,PR0389,Groceries,Dairy,Apex,68,15.63,15,Yes,No,799,16.12,303,4882.16,186,4,4.38,850.27,Medium
322083,19-12-2024,2024,Thursday,4,ST069,Supermarket,West,Boston,PR0145,Clothing,Men,UrbanCo,17,59.57,0,No,No,577,57.27,383,3201.43,36,1,4.37,953.12,Medium
316677,19-12-2024,2024,Thursday,4,ST085,Convenience Store,West,Dallas,PR0222,Electronics,Accessories,ValueMax,35,241.51,0,No,Yes,674,234.86,516,3527.98,75,1,4.65,8211.34,Very High
319649,19-12-2024,2024,Thursday,4,ST083,Supermarket,Central,Boston,PR0193,Groceries,Beverages,PrimePlus,69,14.93,15,Yes,Yes,681,15.88,426,3859.93,62,4,4.11,824.88,Medium
316625,19-12-2024,2024,Thursday,4,ST049,Supermarket,Central,New York,PR0471,Groceries,Snacks,FreshMart,138,8.73,35,Yes,Yes,734,9.22,651,5071.04,110,6,4.58,749.03,Medium
324537,19-12-2024,2024,Thursday,4,ST094,Supermarket,North,Phoenix,PR0271,Sports,Team Sports,ValueMax,56,81.89,20,Yes,Yes,767,81.95,702,6362.9,151,0,4.32,3668.67,High
315894,19-12-2024,2024,Thursday,4,ST093,Hypermarket,East,Los Angeles,PR0441,Beauty,Fragrance,FreshMart,5,22.72,10,Yes,No,223,22.34,464,3197.62,125,1,3.51,81.79,Low
313985,19-12-2024,2024,Thursday,4,ST060,Hypermarket,West,Boston,PR0344,Sports,Outdoor,PrimePlus,45,51.83,20,Yes,No,616,52.81,586,4031.62,149,2,5,1782.95,Medium
314437,19-12-2024,2024,Thursday,4,ST021,Supermarket,North,New York,PR0361,Clothing,Men,PrimePlus,11,50.59,0,No,No,163,41.47,777,3195.98,156,0,4.94,556.49,Medium
304212,20-12-2024,2024,Friday,4,ST098,Hypermarket,North,Los Angeles,PR0229,Electronics,Audio,EcoLife,25,208.37,0,No,No,639,213.86,552,2186.16,158,2,3.83,4792.51,High
320263,20-12-2024,2024,Friday,4,ST033,Convenience Store,North,Phoenix,PR0074,Groceries,Beverages,FreshMart,56,21.64,0,No,Yes,571,21.87,647,4426.4,83,1,4.04,1190.2,Medium
321909,20-12-2024,2024,Friday,4,ST058,Hypermarket,East,Houston,PR0474,Groceries,Beverages,Apex,32,11.62,10,Yes,No,535,8.06,450,2369.67,114,1,3.22,324.2,Low
323031,20-12-2024,2024,Friday,4,ST094,Online Store,North,Houston,PR0353,Beauty,Makeup,Nova,16,52.22,25,Yes,No,323,45.09,171,5382.4,355,2,3.02,548.31,Medium
304790,20-12-2024,2024,Friday,4,ST077,Convenience Store,Central,Dallas,PR0190,Electronics,Audio,UrbanCo,30,206.05,0,No,Yes,690,196.23,534,2888.11,59,0,4.17,6181.5,High
303993,20-12-2024,2024,Friday,4,ST074,Supermarket,South,Phoenix,PR0395,Home & Kitchen,Storage,FreshMart,27,123.55,20,Yes,Yes,329,129.11,547,5466.84,158,5,5,2174.48,High
302114,20-12-2024,2024,Friday,4,ST078,Supermarket,North,Phoenix,PR0422,Clothing,Kids,Zenith,32,26.53,0,No,No,753,26.51,213,3050.15,141,1,4.25,822.43,Medium
309561,20-12-2024,2024,Friday,4,ST084,Supermarket,East,Denver,PR0359,Home & Kitchen,Cookware,UrbanCo,39,104,0,No,Yes,507,115.27,612,4840.9,52,2,4.39,3848,High
324675,20-12-2024,2024,Friday,4,ST099,Supermarket,East,Seattle,PR0009,Toys,Puzzles,Zenith,15,48.23,15,Yes,No,405,45.52,189,3350.72,122,1,4.43,573.94,Medium
323292,20-12-2024,2024,Friday,4,ST062,Convenience Store,North,Denver,PR0182,Clothing,Men,FreshMart,64,39.3,35,Yes,Yes,452,48.05,720,6003.57,203,0,3.6,1634.88,Medium
304987,20-12-2024,2024,Friday,4,ST036,Convenience Store,East,Dallas,PR0406,Clothing,Men,Apex,30,40.18,0,No,Yes,426,39.22,607,3889.72,131,3,4.49,1084.86,Medium
315588,20-12-2024,2024,Friday,4,ST001,Supermarket,North,Seattle,PR0498,Groceries,Snacks,Apex,39,9.33,15,Yes,Yes,403,9.26,516,3031.69,96,2,4.23,293.43,Low
315486,20-12-2024,2024,Friday,4,ST092,Supermarket,North,Chicago,PR0291,Clothing,Kids,UrbanCo,22,115.46,0,No,Yes,590,106.16,759,3703.16,99,0,4.01,2540.12,High
310529,20-12-2024,2024,Friday,4,ST070,Supermarket,West,Los Angeles,PR0166,Groceries,Dairy,Zenith,73,18.32,35,Yes,Yes,684,19.51,661,2850.44,126,4,3.79,821.65,Medium
317905,20-12-2024,2024,Friday,4,ST064,Hypermarket,South,Seattle,PR0358,Electronics,Mobile,FreshMart,32,182.38,5,No,Yes,642,196.15,978,2545.67,27,0,4.5,5544.35,High
312985,20-12-2024,2024,Friday,4,ST087,Supermarket,South,Seattle,PR0093,Clothing,Women,PrimePlus,27,97.89,10,Yes,No,566,91.77,507,4407.59,144,0,4.93,2378.73,High
317926,20-12-2024,2024,Friday,4,ST043,Supermarket,Central,Chicago,PR0283,Electronics,Audio,Nova,11,537.48,0,Yes,No,590,536.19,490,2554.45,98,0,4.21,5912.28,High
321053,20-12-2024,2024,Friday,4,ST047,Hypermarket,North,Chicago,PR0139,Sports,Fitness,Apex,11,122.22,0,Yes,No,223,131.54,647,4750.43,187,0,3.91,1344.42,Medium
318677,21-12-2024,2024,Saturday,4,ST033,Online Store,East,Los Angeles,PR0447,Sports,Team Sports,EcoLife,14,141.99,5,No,Yes,503,135.5,322,3259.77,323,1,4.54,1753.58,Medium
318499,21-12-2024,2024,Saturday,4,ST031,Hypermarket,North,Chicago,PR0390,Groceries,Dairy,FreshMart,39,26.93,25,Yes,Yes,273,27.33,726,4615.01,172,1,4.35,767.5,Medium
303789,21-12-2024,2024,Saturday,4,ST078,Hypermarket,West,Atlanta,PR0270,Beauty,Makeup,PrimePlus,38,62.34,25,Yes,No,566,71.4,1016,4626.52,155,1,4.02,1729.94,Medium
315502,21-12-2024,2024,Saturday,4,ST094,Hypermarket,South,Chicago,PR0079,Toys,Action Figures,PrimePlus,65,67,30,Yes,Yes,742,81.91,928,6836.97,115,3,3.09,2907.8,High
311017,21-12-2024,2024,Saturday,4,ST024,Hypermarket,North,Dallas,PR0354,Home & Kitchen,Furniture,ValueMax,44,114.92,0,No,Yes,706,121.19,694,3755.54,102,5,2.95,4481.88,High
301358,21-12-2024,2024,Saturday,4,ST096,Supermarket,South,Houston,PR0101,Toys,Educational,ValueMax,36,27.47,10,Yes,Yes,318,34.06,500,3893.04,142,1,4.4,865.3,Medium
308849,21-12-2024,2024,Saturday,4,ST057,Hypermarket,North,Phoenix,PR0448,Beauty,Haircare,EcoLife,18,79.53,25,Yes,No,415,80.89,449,5234.15,174,0,4.15,1073.66,Medium
312350,21-12-2024,2024,Saturday,4,ST054,Hypermarket,Central,Denver,PR0180,Electronics,Accessories,UrbanCo,21,294.93,5,No,No,474,281.96,756,4129.92,131,0,3.7,5883.85,High
321517,21-12-2024,2024,Saturday,4,ST047,Hypermarket,North,Phoenix,PR0373,Groceries,Snacks,EcoLife,42,19.55,20,Yes,Yes,309,21.04,843,4496.27,157,3,3.88,609.96,Medium
314116,21-12-2024,2024,Saturday,4,ST094,Supermarket,West,Phoenix,PR0226,Clothing,Kids,ValueMax,35,39.97,5,Yes,Yes,357,36.34,586,3856.3,102,0,4.14,1329,Medium
300574,21-12-2024,2024,Saturday,4,ST080,Supermarket,South,Atlanta,PR0389,Electronics,Laptop,Apex,10,455.41,0,No,No,433,503.31,522,2697.56,38,0,3.64,4554.1,High
310701,21-12-2024,2024,Saturday,4,ST002,Supermarket,Central,New York,PR0483,Home & Kitchen,Cookware,FreshMart,17,118.14,20,Yes,Yes,239,164.4,178,3924.96,67,2,4.21,1417.68,Medium
323769,21-12-2024,2024,Saturday,4,ST087,Supermarket,North,Phoenix,PR0370,Clothing,Kids,Zenith,4,44.88,0,No,No,250,44.56,36,2462.35,0,0,4.97,179.52,Low
323074,21-12-2024,2024,Saturday,4,ST062,Convenience Store,South,Denver,PR0471,Electronics,Mobile,Apex,26,366.95,15,Yes,No,422,379.28,522,4295.33,162,0,3.9,8109.59,Very High
316225,21-12-2024,2024,Saturday,4,ST077,Hypermarket,South,Houston,PR0232,Home & Kitchen,Storage,FreshMart,64,57.37,25,Yes,Yes,447,67.08,925,5173.44,119,3,3.54,2624.68,High
312442,21-12-2024,2024,Saturday,4,ST066,Hypermarket,Central,Boston,PR0104,Electronics,Laptop,Nova,40,351.32,0,No,Yes,825,392.93,583,3990.69,26,1,4.54,13701.48,Very High
305433,21-12-2024,2024,Saturday,4,ST029,Convenience Store,East,Boston,PR0190,Electronics,Mobile,FreshMart,25,382.86,15,Yes,Yes,387,361.23,385,5266.02,116,0,3.96,8135.78,Very High
312238,21-12-2024,2024,Saturday,4,ST024,Convenience Store,Central,New York,PR0452,Groceries,Snacks,ValueMax,9,15.01,5,No,No,327,13.37,243,2590.06,67,0,5,128.34,Low
308494,21-12-2024,2024,Saturday,4,ST072,Convenience Store,South,Houston,PR0038,Electronics,Accessories,Nova,44,238.46,0,Yes,Yes,584,219.81,499,4945.45,110,2,3.89,10015.32,Very High
306047,21-12-2024,2024,Saturday,4,ST019,Hypermarket,Central,Houston,PR0427,Groceries,Beverages,Nova,42,27.13,25,Yes,No,724,23.59,793,3533.05,76,0,3.57,854.6,Medium
305679,21-12-2024,2024,Saturday,4,ST035,Supermarket,East,Denver,PR0011,Sports,Outdoor,Zenith,6,58.47,35,Yes,No,56,60.49,232,4017.99,88,0,4.63,228.03,Low
307501,22-12-2024,2024,Sunday,4,ST079,Hypermarket,South,Dallas,PR0466,Clothing,Kids,Zenith,32,52.46,5,No,Yes,452,56.16,540,3516.15,121,0,4.28,1594.78,Medium
300780,22-12-2024,2024,Sunday,4,ST033,Hypermarket,East,Houston,PR0407,Electronics,Accessories,PrimePlus,11,294.25,0,No,No,500,308.8,726,1847.16,104,0,3.64,3236.75,High
321842,22-12-2024,2024,Sunday,4,ST015,Online Store,North,Denver,PR0210,Groceries,Dairy,ValueMax,14,14.64,0,Yes,No,297,10.6,457,3769.19,324,1,4.03,190.32,Low
321541,22-12-2024,2024,Sunday,4,ST003,Supermarket,East,Chicago,PR0072,Beauty,Haircare,EcoLife,28,58.26,10,Yes,Yes,329,56.42,823,4642.1,181,0,3.79,1468.15,Medium
324574,22-12-2024,2024,Sunday,4,ST100,Hypermarket,Central,Phoenix,PR0254,Beauty,Makeup,Apex,18,66.04,10,Yes,No,414,65.18,319,3235.45,86,1,3.81,1010.41,Medium
302058,22-12-2024,2024,Sunday,4,ST024,Supermarket,East,Houston,PR0312,Groceries,Dairy,UrbanCo,51,26.35,15,Yes,No,619,26.67,683,4650.5,104,1,4.39,1119.88,Medium
305179,22-12-2024,2024,Sunday,4,ST039,Supermarket,Central,Los Angeles,PR0266,Sports,Fitness,ValueMax,13,111.19,20,Yes,No,243,113.52,705,4387.97,112,0,3.82,1156.38,Medium
300808,22-12-2024,2024,Sunday,4,ST073,Supermarket,South,New York,PR0492,Groceries,Snacks,Nova,70,15.49,0,No,Yes,906,13.15,597,3179.87,153,5,4.47,1006.85,Medium
319183,22-12-2024,2024,Sunday,4,ST039,Convenience Store,North,Dallas,PR0340,Clothing,Women,Nova,13,35,0,No,No,506,28.53,272,2220.62,91,1,4.13,420,Low
313694,22-12-2024,2024,Sunday,4,ST098,Hypermarket,East,New York,PR0283,Sports,Outdoor,PrimePlus,34,59.44,15,Yes,No,668,63.67,671,2298.41,128,1,3.88,1667.29,Medium
303957,22-12-2024,2024,Sunday,4,ST032,Convenience Store,South,Boston,PR0024,Sports,Sportswear,PrimePlus,32,68.95,20,Yes,No,460,85.51,382,3799.29,156,0,2.72,1765.12,Medium
321403,22-12-2024,2024,Sunday,4,ST020,Convenience Store,North,Houston,PR0057,Sports,Fitness,ValueMax,16,42.71,0,No,Yes,457,35.65,434,3396.78,93,0,4.39,683.36,Medium
318814,22-12-2024,2024,Sunday,4,ST073,Convenience Store,Central,Atlanta,PR0192,Sports,Sportswear,Nova,16,54.89,0,No,Yes,371,55.94,423,2688.69,36,0,4.12,878.24,Medium
316297,22-12-2024,2024,Sunday,4,ST046,Hypermarket,East,Chicago,PR0390,Groceries,Beverages,PrimePlus,34,20.98,0,No,Yes,372,24.05,757,3307.95,76,0,4.31,713.32,Medium
320266,22-12-2024,2024,Sunday,4,ST086,Online Store,East,Atlanta,PR0339,Clothing,Men,Nova,8,49.91,0,No,No,338,54.17,27,2118.39,265,0,3.83,399.28,Low
307580,22-12-2024,2024,Sunday,4,ST100,Supermarket,North,Houston,PR0308,Sports,Fitness,Nova,9,116.98,0,No,No,254,123.58,111,3435.8,0,0,3.44,1052.82,Medium
324685,22-12-2024,2024,Sunday,4,ST083,Supermarket,West,Los Angeles,PR0408,Toys,Puzzles,Apex,49,28.66,0,No,Yes,560,29.61,499,3635.53,65,3,4.3,1318.36,Medium
302106,22-12-2024,2024,Sunday,4,ST051,Supermarket,East,Denver,PR0079,Electronics,Audio,FreshMart,57,397.83,20,Yes,Yes,750,399.04,666,5540.22,156,2,5,17504.52,Very High
323922,22-12-2024,2024,Sunday,4,ST022,Supermarket,West,New York,PR0294,Electronics,Laptop,UrbanCo,29,294.68,0,Yes,No,624,364.56,280,3950.78,203,0,4.19,8545.72,Very High
320221,22-12-2024,2024,Sunday,4,ST024,Supermarket,North,Houston,PR0178,Electronics,Accessories,Nova,18,413.4,10,Yes,No,512,414.21,269,5460.61,190,0,4.38,6697.08,High
301279,22-12-2024,2024,Sunday,4,ST012,Hypermarket,West,Los Angeles,PR0398,Groceries,Fresh Produce,UrbanCo,50,14.31,20,Yes,No,294,14.57,652,6576.53,119,3,3.64,538.06,Medium
321261,22-12-2024,2024,Sunday,4,ST025,Convenience Store,Central,Chicago,PR0050,Electronics,Audio,PrimePlus,18,277.94,5,No,No,378,298.63,410,2809.79,151,2,4.32,4224.69,High
320679,22-12-2024,2024,Sunday,4,ST096,Hypermarket,East,Boston,PR0184,Sports,Sportswear,ValueMax,38,91.97,10,Yes,No,498,94.95,633,5497.12,134,1,4.65,3062.6,High
302564,23-12-2024,2024,Monday,4,ST077,Online Store,East,Phoenix,PR0287,Home & Kitchen,Storage,PrimePlus,17,103.76,30,Yes,Yes,544,80.13,499,4028.04,321,1,4.9,1162.11,Medium
313630,23-12-2024,2024,Monday,4,ST054,Supermarket,South,Phoenix,PR0427,Groceries,Fresh Produce,UrbanCo,32,24.47,5,No,Yes,480,22.04,680,3583.91,106,2,4.29,697.39,Medium
323597,23-12-2024,2024,Monday,4,ST015,Convenience Store,Central,New York,PR0226,Beauty,Haircare,Zenith,13,32.15,0,No,No,566,32.71,434,2205.64,100,0,5,417.95,Low
300577,23-12-2024,2024,Monday,4,ST004,Supermarket,Central,Denver,PR0144,Clothing,Women,UrbanCo,9,81.3,0,No,No,438,75.91,176,584.1,94,1,5,650.4,Medium
323278,23-12-2024,2024,Monday,4,ST024,Hypermarket,South,New York,PR0397,Groceries,Dairy,UrbanCo,29,9.99,15,Yes,No,221,8.22,695,3673.59,148,1,4.15,237.76,Low
310900,23-12-2024,2024,Monday,4,ST093,Convenience Store,North,Dallas,PR0350,Clothing,Kids,Zenith,28,49.54,0,No,Yes,353,55.13,862,1056.09,124,0,4.86,1387.12,Medium
316278,23-12-2024,2024,Monday,4,ST091,Convenience Store,South,Boston,PR0022,Groceries,Beverages,Zenith,73,13.62,30,Yes,Yes,638,13.66,574,4483.04,227,3,4.07,667.38,Medium
306284,23-12-2024,2024,Monday,4,ST097,Supermarket,North,Atlanta,PR0234,Beauty,Haircare,ValueMax,27,76.12,30,Yes,Yes,489,66.85,709,3896.58,145,0,4.45,1438.67,Medium
302491,23-12-2024,2024,Monday,4,ST002,Hypermarket,Central,Boston,PR0083,Electronics,Mobile,PrimePlus,22,462.65,15,Yes,Yes,107,546.89,870,5319.07,92,1,5,8258.3,Very High
300412,23-12-2024,2024,Monday,4,ST067,Hypermarket,West,Seattle,PR0079,Beauty,Skincare,Nova,23,36.71,5,Yes,Yes,209,40.69,607,5801.63,51,1,3.71,767.24,Medium
308252,24-12-2024,2024,Tuesday,4,ST090,Supermarket,West,Phoenix,PR0222,Groceries,Beverages,Nova,26,17.44,30,Yes,Yes,270,19.21,508,4584.81,123,2,3.34,292.99,Low
320712,24-12-2024,2024,Tuesday,4,ST090,Online Store,East,Houston,PR0001,Groceries,Dairy,UrbanCo,20,18.59,15,Yes,Yes,333,16.67,146,4600.25,306,0,3,316.03,Low
308503,24-12-2024,2024,Tuesday,4,ST075,Supermarket,North,Chicago,PR0128,Groceries,Beverages,UrbanCo,50,31.32,15,Yes,Yes,606,36.8,626,3448.02,146,1,3.99,1304.48,Medium
301023,24-12-2024,2024,Tuesday,4,ST096,Convenience Store,South,Phoenix,PR0308,Beauty,Makeup,UrbanCo,31,55.19,20,Yes,Yes,589,48.76,231,4156.58,279,1,3.75,1324.56,Medium
307838,24-12-2024,2024,Tuesday,4,ST076,Supermarket,South,New York,PR0157,Clothing,Footwear,ValueMax,3,50.07,0,No,No,338,40.8,202,1624.76,79,0,3.97,150.21,Low
309071,24-12-2024,2024,Tuesday,4,ST037,Online Store,East,Chicago,PR0355,Clothing,Kids,FreshMart,32,33.62,0,No,No,592,36.36,457,4348.99,339,1,4.1,1042.22,Medium
306421,24-12-2024,2024,Tuesday,4,ST014,Convenience Store,South,Atlanta,PR0375,Groceries,Snacks,Zenith,58,14.96,15,Yes,No,712,16.17,462,3407.06,157,3,3.89,699.38,Medium
308368,24-12-2024,2024,Tuesday,4,ST076,Online Store,East,Chicago,PR0473,Clothing,Women,EcoLife,16,25.75,15,Yes,No,345,22.22,402,4272.39,274,1,3.97,328.31,Low
307932,24-12-2024,2024,Tuesday,4,ST046,Hypermarket,Central,New York,PR0231,Sports,Team Sports,ValueMax,35,113.02,10,Yes,Yes,495,108.03,566,5119.27,80,0,4.51,3560.13,High
315966,24-12-2024,2024,Tuesday,4,ST037,Hypermarket,South,Los Angeles,PR0013,Groceries,Fresh Produce,Zenith,39,21.59,15,Yes,No,437,18.67,567,4535.46,100,0,4.41,715.71,Medium
317332,24-12-2024,2024,Tuesday,4,ST015,Hypermarket,Central,New York,PR0449,Toys,Educational,Zenith,38,24.97,20,Yes,Yes,315,25.22,617,4352.29,165,3,4.73,699.16,Medium
313928,24-12-2024,2024,Tuesday,4,ST073,Hypermarket,East,Dallas,PR0414,Electronics,Accessories,PrimePlus,32,231.79,30,Yes,No,570,229.42,877,4073.36,167,1,3.1,5029.84,High
324122,24-12-2024,2024,Tuesday,4,ST041,Hypermarket,East,Seattle,PR0445,Electronics,Laptop,Nova,33,247.43,5,No,Yes,882,255.22,639,1894.34,113,2,4.19,7286.81,Very High
310399,25-12-2024,2024,Wednesday,4,ST038,Convenience Store,West,Seattle,PR0433,Electronics,Laptop,ValueMax,20,235.69,0,Yes,No,756,224.01,358,3976.17,196,0,4.19,4713.8,High
300065,25-12-2024,2024,Wednesday,4,ST004,Supermarket,Central,Boston,PR0376,Clothing,Women,UrbanCo,23,80.5,0,No,Yes,409,74.9,636,3421.23,86,0,4.13,1851.5,Medium
311942,25-12-2024,2024,Wednesday,4,ST020,Convenience Store,South,Chicago,PR0132,Toys,Educational,PrimePlus,41,51.68,0,Yes,No,663,62.53,135,5144.39,120,1,3.76,2067.2,High
302975,25-12-2024,2024,Wednesday,4,ST011,Supermarket,East,Houston,PR0169,Clothing,Footwear,ValueMax,90,55.85,15,Yes,Yes,748,63.55,825,4485.61,133,7,4.11,3940.22,High
301849,25-12-2024,2024,Wednesday,4,ST099,Hypermarket,Central,New York,PR0075,Clothing,Kids,Zenith,35,100.96,0,No,Yes,495,106.45,1178,3887.24,164,2,4.59,3331.68,High
307891,25-12-2024,2024,Wednesday,4,ST079,Hypermarket,South,Seattle,PR0056,Clothing,Footwear,ValueMax,84,38.48,35,Yes,Yes,683,46.74,803,4549.33,203,3,3.89,2025.97,High
315293,25-12-2024,2024,Wednesday,4,ST068,Convenience Store,Central,Dallas,PR0017,Groceries,Fresh Produce,Nova,89,10.13,15,Yes,Yes,428,10.39,870,5299.12,188,2,3.63,749.11,Medium
308554,25-12-2024,2024,Wednesday,4,ST057,Supermarket,South,Dallas,PR0090,Clothing,Women,PrimePlus,72,40.57,0,No,Yes,820,42.51,600,4043.43,130,0,4.29,2921.04,High
318104,25-12-2024,2024,Wednesday,4,ST050,Hypermarket,North,Houston,PR0410,Home & Kitchen,Decor,PrimePlus,29,93.73,0,No,Yes,442,109.95,533,3398.67,122,0,4.49,2718.17,High
306985,25-12-2024,2024,Wednesday,4,ST060,Convenience Store,Central,New York,PR0325,Groceries,Dairy,Nova,22,20.83,0,No,No,551,20.91,175,2903.88,105,0,4.28,458.26,Low
319415,25-12-2024,2024,Wednesday,4,ST007,Hypermarket,Central,Phoenix,PR0377,Electronics,Accessories,PrimePlus,25,413.69,15,Yes,Yes,457,449.84,607,4540.74,118,0,4.38,8790.91,Very High
302846,26-12-2024,2024,Thursday,4,ST010,Supermarket,North,Boston,PR0084,Toys,Puzzles,EcoLife,53,34.29,25,Yes,No,561,37.32,417,5499.79,128,0,4.44,1363.03,Medium
313376,26-12-2024,2024,Thursday,4,ST093,Supermarket,North,Boston,PR0443,Sports,Sportswear,UrbanCo,43,81.47,30,Yes,Yes,462,95.39,677,4981.79,167,2,4.33,2338.19,High
312785,26-12-2024,2024,Thursday,4,ST016,Convenience Store,North,Phoenix,PR0009,Groceries,Beverages,EcoLife,65,16.19,20,Yes,Yes,485,17.42,585,4380.13,155,1,3.76,828.93,Medium
318923,26-12-2024,2024,Thursday,4,ST075,Convenience Store,East,Phoenix,PR0031,Home & Kitchen,Furniture,UrbanCo,11,191.9,15,Yes,No,661,169.84,279,2910.71,163,1,4.19,1631.15,Medium
302661,26-12-2024,2024,Thursday,4,ST023,Convenience Store,South,Houston,PR0043,Home & Kitchen,Furniture,UrbanCo,20,173.95,0,No,No,680,145.69,371,4388.18,27,0,4.21,3479,High
300952,26-12-2024,2024,Thursday,4,ST033,Supermarket,North,Dallas,PR0306,Groceries,Beverages,EcoLife,75,17.1,30,Yes,No,931,16.36,650,4656.55,95,3,4.3,861.84,Medium
318756,26-12-2024,2024,Thursday,4,ST028,Online Store,East,Dallas,PR0341,Electronics,Mobile,Nova,14,406.95,0,No,No,653,377.05,197,1733.4,315,1,4.15,5290.35,High
303951,26-12-2024,2024,Thursday,4,ST033,Hypermarket,North,Denver,PR0386,Clothing,Men,PrimePlus,50,47.47,10,Yes,Yes,613,40.15,877,5311.28,225,1,3.97,2093.43,High
305715,26-12-2024,2024,Thursday,4,ST036,Hypermarket,North,Chicago,PR0048,Toys,Educational,UrbanCo,30,44.85,25,Yes,No,566,39.84,546,3051.47,69,1,4.18,975.49,Medium
308324,26-12-2024,2024,Thursday,4,ST039,Supermarket,East,Seattle,PR0296,Electronics,Accessories,Apex,22,250.16,15,Yes,No,430,277.12,330,3547.4,161,2,4.16,4252.72,High
318638,26-12-2024,2024,Thursday,4,ST079,Supermarket,South,Boston,PR0470,Beauty,Makeup,EcoLife,36,41.76,5,Yes,No,499,42.81,699,3968.8,191,2,4,1348.85,Medium
324361,26-12-2024,2024,Thursday,4,ST083,Supermarket,West,Seattle,PR0245,Home & Kitchen,Decor,Zenith,32,102.69,0,No,Yes,471,107.76,660,4588.33,77,1,4,3183.39,High
307626,26-12-2024,2024,Thursday,4,ST054,Supermarket,South,Chicago,PR0155,Beauty,Skincare,ValueMax,24,56.2,30,Yes,No,496,62.62,436,3401.63,125,0,4.22,944.16,Medium
318576,27-12-2024,2024,Friday,4,ST099,Convenience Store,East,New York,PR0079,Toys,Educational,ValueMax,74,35.08,10,Yes,Yes,804,34.05,448,5764.43,125,1,3.35,2304.76,High
305964,27-12-2024,2024,Friday,4,ST024,Hypermarket,South,Boston,PR0426,Beauty,Skincare,Nova,24,40.56,0,No,No,531,35.44,501,2731.06,123,3,4.71,851.76,Medium
322353,27-12-2024,2024,Friday,4,ST002,Online Store,West,Los Angeles,PR0030,Groceries,Fresh Produce,Nova,31,20.13,5,Yes,No,377,17.75,388,4756.5,288,4,3.34,516.33,Medium
312475,27-12-2024,2024,Friday,4,ST095,Convenience Store,West,Boston,PR0390,Groceries,Snacks,ValueMax,45,9.82,0,No,Yes,604,7.73,379,3682.24,103,3,4.03,412.44,Low
321178,27-12-2024,2024,Friday,4,ST013,Online Store,North,New York,PR0115,Groceries,Dairy,UrbanCo,18,16.58,0,No,Yes,777,12.28,277,420.34,246,2,3.71,265.28,Low
302575,27-12-2024,2024,Friday,4,ST089,Convenience Store,West,Seattle,PR0198,Sports,Team Sports,UrbanCo,19,50.11,5,No,No,535,53.41,286,2734.21,90,0,3.39,904.49,Medium
308363,27-12-2024,2024,Friday,4,ST056,Hypermarket,East,Atlanta,PR0127,Clothing,Kids,ValueMax,25,40.15,0,Yes,No,301,37.04,833,4060.42,175,1,4.33,963.6,Medium
314743,27-12-2024,2024,Friday,4,ST062,Convenience Store,North,Houston,PR0048,Electronics,Mobile,UrbanCo,24,273.36,0,No,No,845,299.86,563,2411.03,50,3,4.72,5740.56,High
301105,27-12-2024,2024,Friday,4,ST059,Convenience Store,South,Boston,PR0045,Clothing,Kids,UrbanCo,24,87.04,10,Yes,No,854,75.48,134,4475.62,198,0,4.01,1880.06,Medium
311085,27-12-2024,2024,Friday,4,ST004,Convenience Store,South,Phoenix,PR0146,Electronics,Audio,Nova,41,159.54,15,Yes,Yes,554,172.77,589,5162.88,110,2,4.25,5288.75,High
305801,27-12-2024,2024,Friday,4,ST093,Supermarket,Central,Boston,PR0370,Toys,Board Games,Nova,42,37.28,10,Yes,No,498,40.33,336,5515.75,105,1,3.91,1375.63,Medium
323865,27-12-2024,2024,Friday,4,ST090,Hypermarket,East,Seattle,PR0277,Groceries,Beverages,Zenith,49,9.6,5,No,Yes,430,9.13,662,3254.15,63,4,4.18,410.4,Low
323143,27-12-2024,2024,Friday,4,ST027,Supermarket,North,Atlanta,PR0109,Electronics,Accessories,ValueMax,24,453.97,15,Yes,Yes,567,431.35,463,5353.38,122,0,4.49,9260.99,Very High
318949,27-12-2024,2024,Friday,4,ST095,Supermarket,North,Boston,PR0357,Toys,Puzzles,PrimePlus,65,34.9,30,Yes,Yes,830,34.48,597,4482.44,185,3,4.46,1514.66,Medium
301750,27-12-2024,2024,Friday,4,ST038,Supermarket,West,Atlanta,PR0330,Clothing,Footwear,Apex,38,42.3,25,Yes,No,533,46.48,792,4425.21,92,3,3.85,1110.38,Medium
